Filename:	TEST
Operator ID:	 
Sample ID:	HMm-1130 
Comment: 	 
Serial Number:	002042001 
Data Collected:	06.12.2019 12:19:21 
Sample Weight:	12.492 mg 
Display Weight:	12.492 
Validation 
Validated:	No 
By:	 
Date:	 
Calibration Information 
Filename:	TEST
Date/Time:	 
Initial Conditions 
Temperature:	 50.00 �C 
Baseline Filename:	 
End Condition:	Go To Load 
Total Points in Run:	1155 
Method Steps: 
Pre-Run Actions 
Start the Run 
	Action occurs Immediately 
Switch the Gas to Nitrogen at 20.0 ml/min  
	Action occurs Immediately 
1)	Hold for 1.0 min at 50.00�C 
 
2)	Heat from 50.00�C to 700.00�C at 40.00�C/min 
 
3)	Hold for 2.0 min at 700.00�C 
 
1) TGA Isothermal 
	Time     	Unsubtracted	Baseline     	Program     	Sample     	Approx.     	R25 Diagnostic 
	          	Weight     	Weight     	Temperature	Temperature	Gas Flow     	Temperature 
	11.050000	8.318917	0.000000	452.000000	410.880000	19.800000	0.000000 
	11.066667	8.311268	0.000000	452.666667	411.580000	19.800000	0.000000 
	11.083333	8.302556	0.000000	453.333333	412.280000	19.800000	0.000000 
	11.100000	8.295544	0.000000	454.000000	412.970000	19.800000	0.000000 
	11.116667	8.288957	0.000000	454.666667	413.670000	19.800000	0.000000 
	11.133333	8.281520	0.000000	455.333333	414.370000	19.800000	0.000000 
	11.150000	8.275145	0.000000	456.000000	415.070000	19.800000	0.000000 
	11.166667	8.268133	0.000000	456.666667	415.760000	19.800000	0.000000 
	11.183333	8.262396	0.000000	457.333333	416.460000	19.800000	0.000000 
	11.200000	8.256871	0.000000	458.000000	417.160000	19.800000	0.000000 
	11.216667	8.250284	0.000000	458.666667	417.860000	19.800000	0.000000 
	11.233333	8.244547	0.000000	459.333333	418.550000	19.800000	0.000000 
	11.250000	8.239023	0.000000	460.000000	419.250000	19.800000	0.000000 
	11.266667	8.234348	0.000000	460.666667	419.950000	19.800000	0.000000 
	11.283333	8.230311	0.000000	461.333333	420.650000	19.800000	0.000000 
	11.300000	8.222874	0.000000	462.000000	421.350000	19.800000	0.000000 
	11.316667	8.216712	0.000000	462.666667	422.050000	19.800000	0.000000 
	11.333333	8.212249	0.000000	463.333333	422.750000	19.800000	0.000000 
	11.350000	8.205662	0.000000	464.000000	423.450000	19.800000	0.000000 
	11.366667	8.202263	0.000000	464.666667	424.150000	19.800000	0.000000 
	11.383333	8.199288	0.000000	465.333333	424.840000	19.800000	0.000000 
	11.400000	8.193126	0.000000	466.000000	425.540000	19.800000	0.000000 
	11.416667	8.189301	0.000000	466.666667	426.240000	19.800000	0.000000 
	11.433333	8.183564	0.000000	467.333333	426.940000	19.800000	0.000000 
	11.450000	8.183351	0.000000	468.000000	427.640000	19.800000	0.000000 
	11.466667	8.177402	0.000000	468.666667	428.340000	19.800000	0.000000 
	11.483333	8.171877	0.000000	469.333333	429.040000	19.800000	0.000000 
	11.500000	8.167627	0.000000	470.000000	429.740000	19.800000	0.000000 
	11.516667	8.163590	0.000000	470.666667	430.450000	19.800000	0.000000 
	11.533333	8.160190	0.000000	471.333333	431.150000	19.800000	0.000000 
	11.550000	8.155941	0.000000	472.000000	431.850000	19.800000	0.000000 
	11.566667	8.152753	0.000000	472.666667	432.550000	19.800000	0.000000 
	11.583333	8.150629	0.000000	473.333333	433.250000	19.800000	0.000000 
	11.600000	8.149354	0.000000	474.000000	433.950000	19.800000	0.000000 
	11.616667	8.143617	0.000000	474.666667	434.650000	19.800000	0.000000 
	11.633333	8.139792	0.000000	475.333333	435.360000	19.800000	0.000000 
	11.650000	8.135967	0.000000	476.000000	436.060000	19.800000	0.000000 
	11.666667	8.131292	0.000000	476.666667	436.760000	19.800000	0.000000 
	11.683333	8.131505	0.000000	477.333333	437.460000	19.800000	0.000000 
	11.700000	8.126830	0.000000	478.000000	438.170000	19.800000	0.000000 
	11.716667	8.120881	0.000000	478.666667	438.870000	19.800000	0.000000 
	11.733333	8.117906	0.000000	479.333333	439.570000	19.800000	0.000000 
	11.750000	8.111744	0.000000	480.000000	440.270000	19.800000	0.000000 
	11.766667	8.112381	0.000000	480.666667	440.980000	19.800000	0.000000 
	11.783333	8.108769	0.000000	481.333333	441.680000	19.800000	0.000000 
	11.800000	8.108132	0.000000	482.000000	442.380000	19.800000	0.000000 
	11.816667	8.103669	0.000000	482.666667	443.080000	19.800000	0.000000 
	11.833333	8.100270	0.000000	483.333333	443.790000	19.800000	0.000000 
	11.850000	8.097720	0.000000	484.000000	444.490000	19.800000	0.000000 
	11.866667	8.094532	0.000000	484.666667	445.200000	19.800000	0.000000 
	11.883333	8.089858	0.000000	485.333333	445.900000	19.800000	0.000000 
	11.900000	8.089433	0.000000	486.000000	446.600000	19.800000	0.000000 
	11.916667	8.086670	0.000000	486.666667	447.310000	19.800000	0.000000 
	11.933333	8.083483	0.000000	487.333333	448.010000	19.800000	0.000000 
	11.950000	8.080933	0.000000	488.000000	448.720000	19.800000	0.000000 
	11.966667	8.077746	0.000000	488.666667	449.420000	19.800000	0.000000 
	11.983333	8.075196	0.000000	489.333333	450.130000	19.800000	0.000000 
	12.000000	8.073284	0.000000	490.000000	450.830000	19.800000	0.000000 
	12.016667	8.070097	0.000000	490.666667	451.540000	19.800000	0.000000 
	12.033333	8.067972	0.000000	491.333333	452.240000	19.800000	0.000000 
	12.050000	8.065422	0.000000	492.000000	452.950000	19.800000	0.000000 
	12.066667	8.062660	0.000000	492.666667	453.660000	19.800000	0.000000 
	12.083333	8.061172	0.000000	493.333333	454.360000	19.800000	0.000000 
	12.100000	8.057347	0.000000	494.000000	455.070000	19.800000	0.000000 
	12.116667	8.055648	0.000000	494.666667	455.770000	19.800000	0.000000 
	12.133333	8.050973	0.000000	495.333333	456.480000	19.800000	0.000000 
	12.150000	8.048211	0.000000	496.000000	457.190000	19.800000	0.000000 
	12.166667	8.045448	0.000000	496.666667	457.890000	19.800000	0.000000 
	12.183333	8.042473	0.000000	497.333333	458.600000	19.800000	0.000000 
	12.200000	8.039711	0.000000	498.000000	459.300000	19.800000	0.000000 
	12.216667	8.036524	0.000000	498.666667	460.010000	19.800000	0.000000 
	12.233333	8.033762	0.000000	499.333333	460.720000	19.800000	0.000000 
	12.250000	8.030999	0.000000	500.000000	461.420000	19.800000	0.000000 
	12.266667	8.028449	0.000000	500.666667	462.130000	19.800000	0.000000 
	12.283333	8.026962	0.000000	501.333333	462.830000	19.800000	0.000000 
	12.300000	8.024625	0.000000	502.000000	463.540000	19.800000	0.000000 
	12.316667	8.022287	0.000000	502.666667	464.240000	19.800000	0.000000 
	12.333333	8.019313	0.000000	503.333333	464.950000	19.800000	0.000000 
	12.350000	8.016763	0.000000	504.000000	465.650000	19.800000	0.000000 
	12.366667	8.013363	0.000000	504.666667	466.360000	19.800000	0.000000 
	12.383333	8.011876	0.000000	505.333333	467.060000	19.800000	0.000000 
	12.400000	8.008688	0.000000	506.000000	467.770000	19.800000	0.000000 
	12.416667	8.006563	0.000000	506.666667	468.480000	19.800000	0.000000 
	12.433333	8.003164	0.000000	507.333333	469.180000	19.800000	0.000000 
	12.450000	8.001251	0.000000	508.000000	469.890000	19.800000	0.000000 
	12.466667	7.997852	0.000000	508.666667	470.590000	19.800000	0.000000 
	12.483333	7.996152	0.000000	509.333333	471.300000	19.800000	0.000000 
	12.500000	7.993602	0.000000	510.000000	472.010000	19.800000	0.000000 
	12.516667	7.991902	0.000000	510.666667	472.710000	19.800000	0.000000 
	12.533333	7.988927	0.000000	511.333333	473.420000	19.800000	0.000000 
	12.550000	7.987227	0.000000	512.000000	474.120000	19.800000	0.000000 
	12.566667	7.984677	0.000000	512.666667	474.830000	19.800000	0.000000 
	12.583333	7.981490	0.000000	513.333333	475.530000	19.800000	0.000000 
	12.600000	7.979153	0.000000	514.000000	476.240000	19.800000	0.000000 
	12.616667	7.976815	0.000000	514.666667	476.940000	19.800000	0.000000 
	12.633333	7.974053	0.000000	515.333333	477.650000	19.800000	0.000000 
	12.650000	7.972141	0.000000	516.000000	478.350000	19.800000	0.000000 
	12.666667	7.969591	0.000000	516.666667	479.060000	19.800000	0.000000 
	12.683333	7.966191	0.000000	517.333333	479.760000	19.800000	0.000000 
	12.700000	7.964704	0.000000	518.000000	480.470000	19.800000	0.000000 
	12.716667	7.962154	0.000000	518.666667	481.180000	19.800000	0.000000 
	12.733333	7.959604	0.000000	519.333333	481.880000	19.800000	0.000000 
	12.750000	7.957692	0.000000	520.000000	482.590000	19.800000	0.000000 
	12.766667	7.954929	0.000000	520.666667	483.290000	19.800000	0.000000 
	12.783333	7.953230	0.000000	521.333333	484.000000	19.800000	0.000000 
	12.800000	7.950892	0.000000	522.000000	484.700000	19.800000	0.000000 
	12.816667	7.947917	0.000000	522.666667	485.410000	19.800000	0.000000 
	12.833333	7.945793	0.000000	523.333333	486.110000	19.800000	0.000000 
	12.850000	7.943030	0.000000	524.000000	486.820000	19.800000	0.000000 
	12.866667	7.941118	0.000000	524.666667	487.520000	19.800000	0.000000 
	12.883333	7.938781	0.000000	525.333333	488.230000	19.800000	0.000000 
	12.900000	7.936443	0.000000	526.000000	488.930000	19.800000	0.000000 
	12.916667	7.934318	0.000000	526.666667	489.640000	19.800000	0.000000 
	12.933333	7.931981	0.000000	527.333333	490.340000	19.800000	0.000000 
	12.950000	7.929219	0.000000	528.000000	491.050000	19.800000	0.000000 
	12.966667	7.926456	0.000000	528.666667	491.750000	19.800000	0.000000 
	12.983333	7.925819	0.000000	529.333333	492.460000	19.800000	0.000000 
	13.000000	7.925181	0.000000	530.000000	493.160000	19.800000	0.000000 
	13.016667	7.923269	0.000000	530.666667	493.870000	19.800000	0.000000 
	13.033333	7.919657	0.000000	531.333333	494.570000	19.800000	0.000000 
	13.050000	7.916682	0.000000	532.000000	495.280000	19.800000	0.000000 
	13.066667	7.912857	0.000000	532.666667	495.980000	19.800000	0.000000 
	13.083333	7.912645	0.000000	533.333333	496.690000	19.800000	0.000000 
	13.100000	7.910732	0.000000	534.000000	497.390000	19.800000	0.000000 
	13.116667	7.909033	0.000000	534.666667	498.100000	19.800000	0.000000 
	13.133333	7.906695	0.000000	535.333333	498.800000	19.800000	0.000000 
	13.150000	7.905208	0.000000	536.000000	499.510000	19.800000	0.000000 
	13.166667	7.903295	0.000000	536.666667	500.210000	19.800000	0.000000 
	13.183333	7.902021	0.000000	537.333333	500.910000	19.800000	0.000000 
	13.200000	7.900533	0.000000	538.000000	501.620000	19.800000	0.000000 
	13.216667	7.897133	0.000000	538.666667	502.320000	19.800000	0.000000 
	13.233333	7.894584	0.000000	539.333333	503.030000	19.800000	0.000000 
	13.250000	7.891609	0.000000	540.000000	503.730000	19.800000	0.000000 
	13.266667	7.890971	0.000000	540.666667	504.440000	19.800000	0.000000 
	13.283333	7.890121	0.000000	541.333333	505.140000	19.800000	0.000000 
	13.300000	7.887784	0.000000	542.000000	505.840000	19.800000	0.000000 
	13.316667	7.886084	0.000000	542.666667	506.550000	19.800000	0.000000 
	13.333333	7.884172	0.000000	543.333333	507.250000	19.800000	0.000000 
	13.350000	7.882684	0.000000	544.000000	507.950000	19.800000	0.000000 
	13.366667	7.880559	0.000000	544.666667	508.660000	19.800000	0.000000 
	13.383333	7.878647	0.000000	545.333333	509.360000	19.800000	0.000000 
	13.400000	7.876947	0.000000	546.000000	510.060000	19.800000	0.000000 
	13.416667	7.875035	0.000000	546.666667	510.770000	19.800000	0.000000 
	13.433333	7.872698	0.000000	547.333333	511.470000	19.800000	0.000000 
	13.450000	7.871210	0.000000	548.000000	512.170000	19.800000	0.000000 
	13.466667	7.869298	0.000000	548.666667	512.880000	19.800000	0.000000 
	13.483333	7.867598	0.000000	549.333333	513.580000	19.800000	0.000000 
	13.500000	7.865685	0.000000	550.000000	514.280000	19.800000	0.000000 
	13.516667	7.863348	0.000000	550.666667	514.990000	19.800000	0.000000 
	13.533333	7.861861	0.000000	551.333333	515.690000	19.800000	0.000000 
	13.550000	7.860161	0.000000	552.000000	516.390000	19.800000	0.000000 
	13.566667	7.857824	0.000000	552.666667	517.100000	19.800000	0.000000 
	13.583333	7.856549	0.000000	553.333333	517.800000	19.800000	0.000000 
	13.600000	7.855061	0.000000	554.000000	518.500000	19.800000	0.000000 
	13.616667	7.852511	0.000000	554.666667	519.200000	19.800000	0.000000 
	13.633333	7.850599	0.000000	555.333333	519.910000	19.800000	0.000000 
	13.650000	7.848899	0.000000	556.000000	520.610000	19.800000	0.000000 
	13.666667	7.846774	0.000000	556.666667	521.310000	19.800000	0.000000 
	13.683333	7.844437	0.000000	557.333333	522.010000	19.800000	0.000000 
	13.700000	7.841887	0.000000	558.000000	522.720000	19.800000	0.000000 
	13.716667	7.840400	0.000000	558.666667	523.420000	19.800000	0.000000 
	13.733333	7.839125	0.000000	559.333333	524.120000	19.800000	0.000000 
	13.750000	7.837212	0.000000	560.000000	524.820000	19.800000	0.000000 
	13.766667	7.835088	0.000000	560.666667	525.520000	19.800000	0.000000 
	13.783333	7.832750	0.000000	561.333333	526.230000	19.800000	0.000000 
	13.800000	7.831688	0.000000	562.000000	526.930000	19.800000	0.000000 
	13.816667	7.829775	0.000000	562.666667	527.630000	19.800000	0.000000 
	13.833333	7.827226	0.000000	563.333333	528.330000	19.800000	0.000000 
	13.850000	7.825526	0.000000	564.000000	529.030000	19.800000	0.000000 
	13.866667	7.823826	0.000000	564.666667	529.730000	19.800000	0.000000 
	13.883333	7.821488	0.000000	565.333333	530.430000	19.800000	0.000000 
	13.900000	7.820001	0.000000	566.000000	531.130000	19.800000	0.000000 
	13.916667	7.818514	0.000000	566.666667	531.840000	19.800000	0.000000 
	13.933333	7.816176	0.000000	567.333333	532.540000	19.800000	0.000000 
	13.950000	7.815326	0.000000	568.000000	533.240000	19.800000	0.000000 
	13.966667	7.813414	0.000000	568.666667	533.940000	19.800000	0.000000 
	13.983333	7.810864	0.000000	569.333333	534.640000	19.800000	0.000000 
	14.000000	7.808952	0.000000	570.000000	535.340000	19.800000	0.000000 
	14.016667	7.806614	0.000000	570.666667	536.040000	19.800000	0.000000 
	14.033333	7.804702	0.000000	571.333333	536.740000	19.800000	0.000000 
	14.050000	7.803215	0.000000	572.000000	537.440000	19.800000	0.000000 
	14.066667	7.801940	0.000000	572.666667	538.140000	19.800000	0.000000 
	14.083333	7.799602	0.000000	573.333333	538.850000	19.800000	0.000000 
	14.100000	7.797478	0.000000	574.000000	539.550000	19.800000	0.000000 
	14.116667	7.795565	0.000000	574.666667	540.250000	19.800000	0.000000 
	14.133333	7.793865	0.000000	575.333333	540.950000	19.800000	0.000000 
	14.150000	7.792165	0.000000	576.000000	541.650000	19.800000	0.000000 
	14.166667	7.789403	0.000000	576.666667	542.350000	19.800000	0.000000 
	14.183333	7.787491	0.000000	577.333333	543.050000	19.800000	0.000000 
	14.200000	7.786853	0.000000	578.000000	543.750000	19.800000	0.000000 
	14.216667	7.784516	0.000000	578.666667	544.450000	19.800000	0.000000 
	14.233333	7.781754	0.000000	579.333333	545.150000	19.800000	0.000000 
	14.250000	7.779629	0.000000	580.000000	545.850000	19.800000	0.000000 
	14.266667	7.778141	0.000000	580.666667	546.550000	19.800000	0.000000 
	14.283333	7.774742	0.000000	581.333333	547.250000	19.800000	0.000000 
	14.300000	7.772829	0.000000	582.000000	547.950000	19.800000	0.000000 
	14.316667	7.771342	0.000000	582.666667	548.650000	19.800000	0.000000 
	14.333333	7.770492	0.000000	583.333333	549.350000	19.800000	0.000000 
	14.350000	7.767517	0.000000	584.000000	550.050000	19.800000	0.000000 
	14.366667	7.765605	0.000000	584.666667	550.750000	19.800000	0.000000 
	14.383333	7.763905	0.000000	585.333333	551.450000	19.800000	0.000000 
	14.400000	7.760080	0.000000	586.000000	552.150000	19.800000	0.000000 
	14.416667	7.759230	0.000000	586.666667	552.850000	19.800000	0.000000 
	14.433333	7.758805	0.000000	587.333333	553.550000	19.800000	0.000000 
	14.450000	7.758380	0.000000	588.000000	554.250000	19.800000	0.000000 
	14.466667	7.757318	0.000000	588.666667	554.950000	19.800000	0.000000 
	14.483333	7.753918	0.000000	589.333333	555.650000	19.800000	0.000000 
	14.500000	7.752006	0.000000	590.000000	556.360000	19.800000	0.000000 
	14.516667	7.750731	0.000000	590.666667	557.060000	19.800000	0.000000 
	14.533333	7.749456	0.000000	591.333333	557.760000	19.800000	0.000000 
	14.550000	7.747968	0.000000	592.000000	558.460000	19.800000	0.000000 
	14.566667	7.746906	0.000000	592.666667	559.160000	19.800000	0.000000 
	14.583333	7.744356	0.000000	593.333333	559.850000	19.800000	0.000000 
	14.600000	7.742444	0.000000	594.000000	560.550000	19.800000	0.000000 
	14.616667	7.742444	0.000000	594.666667	561.250000	19.800000	0.000000 
	14.633333	7.741594	0.000000	595.333333	561.950000	19.800000	0.000000 
	14.650000	7.740531	0.000000	596.000000	562.650000	19.800000	0.000000 
	14.666667	7.739257	0.000000	596.666667	563.350000	19.800000	0.000000 
	14.683333	7.737982	0.000000	597.333333	564.050000	19.800000	0.000000 
	14.700000	7.736707	0.000000	598.000000	564.750000	19.800000	0.000000 
	14.716667	7.735432	0.000000	598.666667	565.450000	19.800000	0.000000 
	14.733333	7.733944	0.000000	599.333333	566.150000	19.800000	0.000000 
	14.750000	7.733094	0.000000	600.000000	566.850000	19.800000	0.000000 
	14.766667	7.732245	0.000000	600.666667	567.540000	19.800000	0.000000 
	14.783333	7.730970	0.000000	601.333333	568.240000	19.800000	0.000000 
	14.800000	7.730120	0.000000	602.000000	568.940000	19.800000	0.000000 
	14.816667	7.729057	0.000000	602.666667	569.640000	19.800000	0.000000 
	14.833333	7.728207	0.000000	603.333333	570.340000	19.800000	0.000000 
	14.850000	7.727357	0.000000	604.000000	571.040000	19.800000	0.000000 
	14.866667	7.726295	0.000000	604.666667	571.740000	19.800000	0.000000 
	14.883333	7.725445	0.000000	605.333333	572.440000	19.800000	0.000000 
	14.900000	7.724383	0.000000	606.000000	573.140000	19.800000	0.000000 
	14.916667	7.723745	0.000000	606.666667	573.840000	19.800000	0.000000 
	14.933333	7.722683	0.000000	607.333333	574.540000	19.800000	0.000000 
	14.950000	7.721408	0.000000	608.000000	575.230000	19.800000	0.000000 
	14.966667	7.719920	0.000000	608.666667	575.930000	19.800000	0.000000 
	14.983333	7.718858	0.000000	609.333333	576.630000	19.800000	0.000000 
	15.000000	7.718008	0.000000	610.000000	577.330000	19.800000	0.000000 
	15.016667	7.717371	0.000000	610.666667	578.030000	19.800000	0.000000 
	15.033333	7.716308	0.000000	611.333333	578.730000	19.800000	0.000000 
	15.050000	7.715246	0.000000	612.000000	579.430000	19.800000	0.000000 
	15.066667	7.714183	0.000000	612.666667	580.120000	19.800000	0.000000 
	15.083333	7.713121	0.000000	613.333333	580.820000	19.800000	0.000000 
	15.100000	7.712058	0.000000	614.000000	581.520000	19.800000	0.000000 
	15.116667	7.711208	0.000000	614.666667	582.220000	19.800000	0.000000 
	15.133333	7.710146	0.000000	615.333333	582.910000	19.800000	0.000000 
	15.150000	7.709721	0.000000	616.000000	583.610000	19.800000	0.000000 
	15.166667	7.709084	0.000000	616.666667	584.310000	19.800000	0.000000 
	15.183333	7.708234	0.000000	617.333333	585.010000	19.800000	0.000000 
	15.200000	7.706959	0.000000	618.000000	585.700000	19.800000	0.000000 
	15.216667	7.705896	0.000000	618.666667	586.400000	19.800000	0.000000 
	15.233333	7.704834	0.000000	619.333333	587.100000	19.800000	0.000000 
	15.250000	7.703984	0.000000	620.000000	587.800000	19.800000	0.000000 
	15.266667	7.702284	0.000000	620.666667	588.490000	19.800000	0.000000 
	15.283333	7.701647	0.000000	621.333333	589.190000	19.800000	0.000000 
	15.300000	7.701009	0.000000	622.000000	589.890000	19.800000	0.000000 
	15.316667	7.700372	0.000000	622.666667	590.580000	19.800000	0.000000 
	15.333333	7.699309	0.000000	623.333333	591.280000	19.800000	0.000000 
	15.350000	7.698459	0.000000	624.000000	591.970000	19.800000	0.000000 
	15.366667	7.697822	0.000000	624.666667	592.670000	19.800000	0.000000 
	15.383333	7.696759	0.000000	625.333333	593.370000	19.800000	0.000000 
	15.400000	7.695697	0.000000	626.000000	594.070000	19.800000	0.000000 
	15.416667	7.695060	0.000000	626.666667	594.760000	19.800000	0.000000 
	15.433333	7.694210	0.000000	627.333333	595.460000	19.800000	0.000000 
	15.450000	7.692935	0.000000	628.000000	596.160000	19.800000	0.000000 
	15.466667	7.691660	0.000000	628.666667	596.850000	19.800000	0.000000 
	15.483333	7.690810	0.000000	629.333333	597.550000	19.800000	0.000000 
	15.500000	7.689960	0.000000	630.000000	598.250000	19.800000	0.000000 
	15.516667	7.689322	0.000000	630.666667	598.950000	19.800000	0.000000 
	15.533333	7.688473	0.000000	631.333333	599.640000	19.800000	0.000000 
	15.550000	7.687410	0.000000	632.000000	600.340000	19.800000	0.000000 
	15.566667	7.686348	0.000000	632.666667	601.040000	19.800000	0.000000 
	15.583333	7.685710	0.000000	633.333333	601.740000	19.800000	0.000000 
	15.600000	7.685285	0.000000	634.000000	602.430000	19.800000	0.000000 
	15.616667	7.684223	0.000000	634.666667	603.130000	19.800000	0.000000 
	15.633333	7.682735	0.000000	635.333333	603.830000	19.800000	0.000000 
	15.650000	7.681036	0.000000	636.000000	604.520000	19.800000	0.000000 
	15.666667	7.679548	0.000000	636.666667	605.220000	19.800000	0.000000 
	15.683333	7.677636	0.000000	637.333333	605.910000	19.800000	0.000000 
	15.700000	7.677636	0.000000	638.000000	606.610000	19.800000	0.000000 
	15.716667	7.677848	0.000000	638.666667	607.310000	19.800000	0.000000 
	15.733333	7.677211	0.000000	639.333333	608.000000	19.800000	0.000000 
	15.750000	7.676361	0.000000	640.000000	608.700000	19.800000	0.000000 
	15.766667	7.675723	0.000000	640.666667	609.390000	19.800000	0.000000 
	15.783333	7.675298	0.000000	641.333333	610.090000	19.800000	0.000000 
	15.800000	7.674661	0.000000	642.000000	610.790000	19.800000	0.000000 
	15.816667	7.673599	0.000000	642.666667	611.480000	19.800000	0.000000 
	15.833333	7.672111	0.000000	643.333333	612.180000	19.800000	0.000000 
	15.850000	7.671049	0.000000	644.000000	612.880000	19.800000	0.000000 
	15.866667	7.670411	0.000000	644.666667	613.570000	19.800000	0.000000 
	15.883333	7.669774	0.000000	645.333333	614.270000	19.800000	0.000000 
	15.900000	7.669136	0.000000	646.000000	614.970000	19.800000	0.000000 
	15.916667	7.668074	0.000000	646.666667	615.660000	19.800000	0.000000 
	15.933333	7.667011	0.000000	647.333333	616.360000	19.800000	0.000000 
	15.950000	7.665949	0.000000	648.000000	617.060000	19.800000	0.000000 
	15.966667	7.665312	0.000000	648.666667	617.750000	19.800000	0.000000 
	15.983333	7.664249	0.000000	649.333333	618.450000	19.800000	0.000000 
	16.000000	7.663612	0.000000	650.000000	619.150000	19.800000	0.000000 
	16.016667	7.662974	0.000000	650.666667	619.850000	19.800000	0.000000 
	16.033333	7.662124	0.000000	651.333333	620.540000	19.800000	0.000000 
	16.050000	7.661487	0.000000	652.000000	621.240000	19.800000	0.000000 
	16.066667	7.660212	0.000000	652.666667	621.940000	19.800000	0.000000 
	16.083333	7.659574	0.000000	653.333333	622.640000	19.800000	0.000000 
	16.100000	7.658937	0.000000	654.000000	623.340000	19.800000	0.000000 
	16.116667	7.658300	0.000000	654.666667	624.030000	19.800000	0.000000 
	16.133333	7.657662	0.000000	655.333333	624.730000	19.800000	0.000000 
	16.150000	7.657025	0.000000	656.000000	625.430000	19.800000	0.000000 
	16.166667	7.656387	0.000000	656.666667	626.130000	19.800000	0.000000 
	16.183333	7.655962	0.000000	657.333333	626.820000	19.800000	0.000000 
	16.200000	7.655537	0.000000	658.000000	627.520000	19.800000	0.000000 
	16.216667	7.655112	0.000000	658.666667	628.220000	19.800000	0.000000 
	16.233333	7.654687	0.000000	659.333333	628.920000	19.800000	0.000000 
	16.250000	7.654262	0.000000	660.000000	629.620000	19.800000	0.000000 
	16.266667	7.653837	0.000000	660.666667	630.310000	19.800000	0.000000 
	16.283333	7.653412	0.000000	661.333333	631.010000	19.800000	0.000000 
	16.300000	7.652987	0.000000	662.000000	631.710000	19.800000	0.000000 
	16.316667	7.652350	0.000000	662.666667	632.410000	19.800000	0.000000 
	16.333333	7.651925	0.000000	663.333333	633.100000	19.800000	0.000000 
	16.350000	7.651075	0.000000	664.000000	633.800000	19.800000	0.000000 
	16.366667	7.650650	0.000000	664.666667	634.500000	19.800000	0.000000 
	16.383333	7.650225	0.000000	665.333333	635.200000	19.800000	0.000000 
	16.400000	7.649588	0.000000	666.000000	635.890000	19.800000	0.000000 
	16.416667	7.648738	0.000000	666.666667	636.590000	19.800000	0.000000 
	16.433333	7.648100	0.000000	667.333333	637.290000	19.800000	0.000000 
	16.450000	7.647250	0.000000	668.000000	637.990000	19.800000	0.000000 
	16.466667	7.646825	0.000000	668.666667	638.680000	19.800000	0.000000 
	16.483333	7.646613	0.000000	669.333333	639.380000	19.800000	0.000000 
	16.500000	7.646188	0.000000	670.000000	640.080000	19.800000	0.000000 
	16.516667	7.646188	0.000000	670.666667	640.780000	19.800000	0.000000 
	16.533333	7.645763	0.000000	671.333333	641.480000	19.800000	0.000000 
	16.550000	7.645338	0.000000	672.000000	642.180000	19.800000	0.000000 
	16.566667	7.645125	0.000000	672.666667	642.880000	19.800000	0.000000 
	16.583333	7.644913	0.000000	673.333333	643.580000	19.800000	0.000000 
	16.600000	7.643851	0.000000	674.000000	644.280000	19.800000	0.000000 
	16.616667	7.643001	0.000000	674.666667	644.980000	19.800000	0.000000 
	16.633333	7.642363	0.000000	675.333333	645.680000	19.800000	0.000000 
	16.650000	7.641088	0.000000	676.000000	646.380000	19.800000	0.000000 
	16.666667	7.640026	0.000000	676.666667	647.080000	19.800000	0.000000 
	16.683333	7.639601	0.000000	677.333333	647.780000	19.800000	0.000000 
	16.700000	7.639176	0.000000	678.000000	648.480000	19.800000	0.000000 
	16.716667	7.638963	0.000000	678.666667	649.180000	19.800000	0.000000 
	16.733333	7.638751	0.000000	679.333333	649.880000	19.800000	0.000000 
	16.750000	7.638326	0.000000	680.000000	650.580000	19.800000	0.000000 
	16.766667	7.638113	0.000000	680.666667	651.280000	19.800000	0.000000 
	16.783333	7.637688	0.000000	681.333333	651.980000	19.800000	0.000000 
	16.800000	7.637051	0.000000	682.000000	652.690000	19.800000	0.000000 
	16.816667	7.636626	0.000000	682.666667	653.390000	19.800000	0.000000 
	16.833333	7.636201	0.000000	683.333333	654.090000	19.800000	0.000000 
	16.850000	7.635776	0.000000	684.000000	654.800000	19.800000	0.000000 
	16.866667	7.635139	0.000000	684.666667	655.500000	19.800000	0.000000 
	16.883333	7.634926	0.000000	685.333333	656.200000	19.800000	0.000000 
	16.900000	7.634714	0.000000	686.000000	656.910000	19.800000	0.000000 
	16.916667	7.634076	0.000000	686.666667	657.620000	19.800000	0.000000 
	16.933333	7.633651	0.000000	687.333333	658.320000	19.800000	0.000000 
	16.950000	7.633226	0.000000	688.000000	659.030000	19.800000	0.000000 
	16.966667	7.632801	0.000000	688.666667	659.730000	19.800000	0.000000 
	16.983333	7.632164	0.000000	689.333333	660.440000	19.800000	0.000000 
	17.000000	7.631951	0.000000	690.000000	661.140000	19.800000	0.000000 
	17.016667	7.631526	0.000000	690.666667	661.850000	19.800000	0.000000 
	17.033333	7.631101	0.000000	691.333333	662.550000	19.800000	0.000000 
	17.050000	7.630676	0.000000	692.000000	663.260000	19.800000	0.000000 
	17.066667	7.630251	0.000000	692.666667	663.960000	19.800000	0.000000 
	17.083333	7.629827	0.000000	693.333333	664.670000	19.800000	0.000000 
	17.100000	7.629402	0.000000	694.000000	665.370000	19.800000	0.000000 
	17.116667	7.628764	0.000000	694.666667	666.080000	19.800000	0.000000 
